	SRR33467998	SRR33467999	SRR33468000	SRR33468001	SRR33468002	SRR33468003	SRR33468004	SRR33468005	SRR33468006
ENSG00000135973	1	0	1	1	1	0	0	2	3
ENSG00000135974	107.10015	99.69112	116.0277	100.99998	91	104.3548	85.1283	123.9998	117.9996
ENSG00000135976	12.857285	12.08886	21.5	20.80134	11.81575	17.01114	10.03303	14.869662	16.0446
ENSG00000135999	127.0001	128.00003	132.00007	132.99979	117.00002	125.99972	112.99953	139.00019	155.00028
ENSG00000136002	8.049289	9.121648	19	16.999999	6.73088	13.999993	12.999998	13.1910866	13.185342
ENSG00000136003	172.000377	204.00028	205.00045	166.00039	214.00028	230.99951	184.9997	221.999885	258.00029
ENSG00000136010	64.17008	99.00004	79.99999	70.2505	79.99998	67.00003	83	86	95.0404
ENSG00000136011	3	2	0	1	0	2	1	0	3
ENSG00000136014	4	4	6	9	4	6.000002	7.999993	1	8.000002
ENSG00000136021	387.00026	451.0001	401.0001	467.00064	474.0001	437.00033	353.99961	496.99964	472.99955
ENSG00000136026	2781	3261.99538	3299	3416	3378	3361	2914.99687	3581	3893
ENSG00000136040	3	3	1	5.999998	5	2.999995	3.000005	2	0
ENSG00000136044	184.0003282	225.00025	196.99988	234.99958	208.999672	167.99993	178.99954	239.00005	228.99988
ENSG00000136045	380	419	390.00057	425.00013849	454.0003	394.00005	388.0002	422.9999	478.9996
ENSG00000136048	637.99981	663.49531	621.39132	691.00017	684.46369	596.72482	624.99963	729.13606	691.37046
ENSG00000136051	438.9995813	538.0003	488.9995135283	492.99975	524.999790063991	440.000451	388.99984018	486.29451	523.00055
ENSG00000136052	130.999921	163.00016	172.4066	167.99969	164.02752	106.00001	156.99993	177.90748	150.000383
ENSG00000136059	20.000005	33	43.999967	34	36.99997	57.99996	25.99995	42.00005	36.99994
ENSG00000136068	5086.9371265746	6544.36595	5404.09534	6074.0256341	5026.87598	5848.920555	5574.44523	6340.14975	6194.01198
ENSG00000136098	20.00001	18.99996	34.99998	16.999996	18.99999	19	20.99998	25	27.00001
ENSG00000136099	0	0	0	0	0	0	0	0	0
ENSG00000136100	264.00027	280.10348	225.99965	241.00024	254.00775	224.022186	187.07726	255.001118327284	274.01608
ENSG00000136104	86.052327712364	76.046137	63.70303	76.300026	90.00001	56.48697	64.62341	74.09279	84.06935
ENSG00000136108	317.0003	315	347.9999	354.00058	324.00023	314.00017	239.99997	322.00011	349.9995
ENSG00000136110	0	0	0	0	0	1	0	0	0
ENSG00000136111	270.00001	327.9999	319.00028	329.0004	272.00038	272.0003	274.00028	355.9998	275.000175
ENSG00000136114	85.4107	85	119.00000137257	107	113.7836	89.000002672	83.7194	111	115
ENSG00000136122	45.43952	51.83305	51.43525516	36.0865286	41.0965	33.030357	45.30251	42.07395	45.6165
ENSG00000136141	145.000192	194.00041	165.00037	185.0003	166.99974	169	178.000105	177.9998	183.00045
ENSG00000136143	163.00044	186.00021	202.99969	195.999718	189.098450630431	167	153.00231	195.28056	201.99983
ENSG00000136144	183.00025	214.99971	241.00000215445	223.00039	214.0003	236.000450149271	187.00000343659	208.00013	216
ENSG00000136146	148.00003	142.00003	163.99951	140.99996	165.0658	125	149.00001	137	153.00002
ENSG00000136147	90.00004	85.999972	92.00004	87	76.00004	72.00003	78.00001	79.08783	109.00005
ENSG00000136149	2.02884	0	0	1.01619	2.04185	1.02386	0	0	0
ENSG00000136152	138.99971	154.99989	183.00011	175.00009	160.97627	173.00036	148.00028	170.00015	194.99995
ENSG00000136153	488.99981	646.99977	618.0003465	630.00004	558.00083	443.99993	501.00022	599.00002	648.99964
ENSG00000136155	0	3	0.99999978	2	2.00000062	4.0000011	1.00000006	0	0.99999989
ENSG00000136156	1686.0005	1837.999	1925.0001	1889	1909.7723	1833.9992	1674.9994	1924.99977	2190.9988
ENSG00000136158	94.99997	129.99993	91	139.9998	130.99978	101.00002	113.99955	132	112.99964
ENSG00000136159	118	134.069	131.536	127	166.902	131.535	134	148.721	146.538
ENSG00000136160	0.99999956	0	0	1	2	2.9999985	0	1	0.99999965
ENSG00000136161	61.00004	76.99996	86.9999601	78.00004	68.000056	91.99998	79	90.999969	101.99995
ENSG00000136167	7	4	12	12	8	14	9	4	5
ENSG00000136169	43	39	46	37	36	43	43	48	42
ENSG00000136193	1106	1195.0039	1202.0004	1256.99735005629	1246.99876	1218	1089.002225545	1331.9966982	1336.9983
ENSG00000136197	35.26143	55.6534	65.3416	109.70389	51.7569	42.906	81.94924	79.0000359955	46.88427
ENSG00000136205	519.002788164659	728.99946	642.9998818471	639.99983	637.999660024893	622.000031161	567.0007499827	649.999280101345	653.0002152821
ENSG00000136206	4.51445	5.6508	0	3.62569	3.28477	1.41811	10.19636	5.40076	4.66759
ENSG00000136213	180.29055	216.3532	170.5363	205.4866	198.1476	258.8968	208.0459	245.2931	230.342
ENSG00000136231	512.81774	623.20318	582.91111	621.13838	623.90281	594.66138	517.84464	585.31022	651.47044
ENSG00000136235	24	28.256939	31.00004	32.9999592	26.98382	27.99997	32.999977	18.9999891	35.00004
ENSG00000136237	10.000004	7	9.000001	9	6.999999	13	10.000006	14	12
ENSG00000136238	1942.58219	2202.95657	2224.00197	2271.00089007	2188.35333	2085.0019	1847.9996	2302.01450044	2402.0101315692
ENSG00000136240	1835.99764	2005.00064	2037.00089	2111.9967	2082.99887	2045.00212	1815.66908	2079.00212	2425.0024
ENSG00000136243	71.27988	99.56532	71.00004117333	92.000002	81.9999275	76.0191	75.03169	99.99994	92.99998
ENSG00000136244	88.99996	125.99994281546	73.0000449	110.9999	100.99998	65.99998	131.000181600921	173.00014	100.99995
ENSG00000136247	121.00006	136.16312	130.00004	146.13508	136.99997	164.00005	114.99995	142.99996	153.99999221
ENSG00000136250	1	1	1	1.999999	1	1	0	2	3
ENSG00000136261	353.99969	422.00026	384.99993	404.906436824	376.00008	390.00040142825	327.00008	407.999730076	437.056323
ENSG00000136267	0	0	0	0	0	0	0	0	0
ENSG00000136270	294.01095	384.00015	341.99984	339.99968	381.9995851	387.00006	340.00013	382.00001	425.00046
ENSG00000136271	293	358.00036	342.0002	346.99968	350.99973	357.99994	338.00006	404.00034	393.00026
ENSG00000136273	87.050651323	79.045819	96.464716	61.064564	55.05686	70.99993	61.99992	77.03205	85.99998
ENSG00000136274	148	153	177	159	163	209	159	190	205
ENSG00000136279	603.000320617302	757.0976	713.01267	704.31939	730.732010410399	756.00001	651.602030050858	852.968335	876.99975717
ENSG00000136280	259.999799	333.00024	310.999559	325.00037695301	330.000099	295.0004784	295.999799	376.00001	331.999600211069
ENSG00000136286	0	0	0	1.00121	1	0	0	1	0
ENSG00000136295	3974.99883	5150.9967	4952.00255	5034.00112	5097.99701	5442.00517	4890.9955	5750.00375	6085.00693
ENSG00000136297	0	0	0	0	0	0	0	0	0
ENSG00000136305	0.124186	1.2269	0.927419	2.64125	1.38253	1.28798	0.808426	2.002473	3.39464
ENSG00000136319	50.500051	51.500015	56.00002	57.00004	58.49999	51.000058	49.50002	57.999977	68.50002
ENSG00000136327	0	0	0	0	0	0	0	0	0
ENSG00000136352	0	0	0	0	0	0	0	0	0
ENSG00000136367	13.00001	23	13.0000232	12	16	19.00004	18.00002	23	19
ENSG00000136371	42.01869	51.2368	67.2646	75.2091	48.13202	67.6205	40.33209	67.3207	68.03114
ENSG00000136378	465.99993	590.97482	503.00011	559.00043	505.95158	520.99992	479.00019	563.99992	619.0001
ENSG00000136379	110	123	106	120	123	113.99977	108	124	127
ENSG00000136381	360.91198	471.00288	426.00119	417.68435	392	340.00093	351.0218	439.99982	425.92662
ENSG00000136383	487	617.99955	482.99993	536.00044	505.999875	535.0004	514.999543	582.9997	601.00004
ENSG00000136404	14.86506	18.2822	22.3749	12.60856	25.625582	17.07876	25.8738	19.72565	10.88528
ENSG00000136425	35.99997	31.00005	39.9999989	48.99997	49.00004	40.00003	39.99997	39.99996	35.99998
ENSG00000136436	226.21082	245.99988	264.5713	261.987947067882	241.03597	253.999479918	221.76924	268.39067	263.02913
ENSG00000136444	126.00005	129.00045	116.99971	124.00009	178.99984	155.99967	129.99995	152.0004	172.00003
ENSG00000136448	676.00019	778.0005	733.0003	750.9999	808.00034	816.0005963824	729.00082	841.00003	898.000160774341
ENSG00000136449	1	1.313678	1	1	1	0.128414	1	0	0
ENSG00000136450	1122.17841	1275.77714	1210.6155	1390.3294	1371.275	1289.14999	1094.217282305	1406.763	1431.2075
ENSG00000136451	345.00001	395.00048	423.0003	405.9997	402.99952	407.00033	357.00027	461.99962	423.0003
ENSG00000136457	1	3	1	1	3	0	2	2	5
ENSG00000136463	111.99997	100.99998	139.99988	140	165.99996	137.47215	134.99953	158.99973	190.00027
ENSG00000136478	132.00187	163.000019	152.9998	141.99996	135.9996	158.226930040647	141.00002	176.000228668	180.36438
ENSG00000136485	786.999640644724	873.1843375969	920.00015	950.99992723	913.000398	943.9067	837.99986	938.00039	1038.99984
ENSG00000136487	0	0	0	0	0	0	0	0	0
ENSG00000136488	0	0	0	0	0	0	0	0	0
ENSG00000136490	312.74796	501.29939	403.48096	396.10891	426.78817	401.04745	441.41347	458.17879	560.28142
ENSG00000136492	91.0044120481211	95.1614	108.006024458444	114.886006	107.99998	96.8031435755	97.6278	108.2083612329	118.526256861
ENSG00000136504	131.087320058912	180.9717475	183.4710085107	201.07024147756	183.249047672968	151.4903239255	164.62830387	182.09384	165.22994717551
ENSG00000136514	0.5	2	0.5	2.5	0	1	0	0.5	1
ENSG00000136518	259.00018	237.00019	304.00045	270.000122	295.999710047633	273.000270573749	246.000056914	277.99963	354.99982156518
ENSG00000136521	169.99993	183.71798	221.00002	208.99985	248.0001	226.30819	170.27572	187.70283	237.0309
ENSG00000136522	128.9996	158.9996	129.0002	142.00039	132.00006	160.99999	125	139.9998	163.9999
ENSG00000136527	631.99992	743.00034	792.00068	728.99998	799.99966	744.00014	701.00082	803.99987	919.000409
ENSG00000136531	3.99999977338	6.999997	3.9999975443	8	2	3	12	7	5
ENSG00000136535	1	0	1	0	0	1	0	0	0
ENSG00000136536	440.084754939	530.1379	477.3432	463.75987	438.28532	454.22449255685	360.6001	463.4362	554.83503
ENSG00000136541	2	0	1	0	0	1	0	0	0
ENSG00000136542	76	84	91.9246	94	94	91	72.0098	107.997	98
ENSG00000136546	0	1	1	1	0	0	1	0	0
ENSG00000136560	154.99954	200.00033	170	190.99997	158.99999	187.99987	187.00002	210.99956	218.999527
ENSG00000136573	2	8.71902	5	0	3.78048	6	2.35869	7	7.79045
ENSG00000136574	0	0	0	0	0.5	0	0	0	0
ENSG00000136603	437.00039	662.00098	542.6476994	524.99994	470.00007	493.00037	501.99955	534.9993	543.00014108284
ENSG00000136628	1110.99814974	1239.99532	1145.99648	1245	1181.00456	1144.00337	1017.99859	1190.00359	1211.99891
ENSG00000136630	43.84828	62.88452	51.99999	97.00001	50.6597	58.06564	55.99995	82.97807	78.60444
ENSG00000136631	171.00182	156.01453	136.99974	169.00764	130.9998	152.000332096922	144.0000162	151.999939	158.0004568129
ENSG00000136634	0	0	0	0	0	0	0	0	0
ENSG00000136636	237.99958	252.0004	238.99991	237	252.00032	259.99969	215.00047	281.99972	295.99966
ENSG00000136643	112	151.99992	138.00007	135.00002	152	149.00004	130.00001	171.00005	154.99999
ENSG00000136682	61.59827	73.772834	100.89457154217	87.307183359	92.40854	63.65751279326	88.70154	121.26715	101.77577
ENSG00000136688	0	0	0	0	0	0	0	0	0
ENSG00000136689	0	0	0	0	0	0	0	0	0
ENSG00000136694	0	0	0	0	0	0	0	0	0
ENSG00000136695	0	0	0	0	0	0	0	0	0
ENSG00000136696	0	0	0	0	0	0	0	0	0
ENSG00000136697	0	0	0	0	0	0	0	0	0
ENSG00000136698	0	0	0	0	0	0	0	0	0
ENSG00000136699	309.705194	400.583685	353.92416228	390.377532	371.0979719956	369.423718	337.611214	377.755168	446.676472
ENSG00000136709	414.99955	427.3811936	384.99956	474.99966	435.99983	465.0001	389.00038	529.00023	490.00052
ENSG00000136710	118.9997	120.99997	143.00022	131.00011	131.00006	135.99999	100.99999	138.99973	141.99987
ENSG00000136715	161.9999	200	201.0002	202.99985	197	171.00048	183.9999	202.00028	223
ENSG00000136717	523.00055	586.99925	603.9998105	690.000670226496	624.00061	665.000144	527.99994	680.9995098744	692.0000804
ENSG00000136718	191.99981451	280.00005	239.9996403933	295.000424	290.99996	240.000038	239.99989	311.0002167441	329.999920461214
ENSG00000136720	159	141.99994	151	150	174.99985	201	126	201	167
ENSG00000136731	872.00013	967.067	896.77345	930.55698	826.99978	879.44917	830.41243	894.02989	950.62448
ENSG00000136732	197.99998	238.00044	222.99991	234.00006	244.9997	242.99992	215.00001	284.0003	251.9998
ENSG00000136738	188	238.99965	216.99995	235.00003	230.000472	217.99987	200.00043	218.00027	237.99991
ENSG00000136750	2	2	0	0	0	1	0	0	0
ENSG00000136754	296.99987	321.000225434	321.7745	368.0001	380.999902949887	329.00029	314.00024509988	380.000380025723	374.999640154159
ENSG00000136758	1010.085098381	1194.24253	1131.67773	1210.08211	1192.499730688	1146.58767	981.915176836	1192.37966	1232.5697
ENSG00000136770	130.0005	167.00002	152.9998	175	179.99981	150.999679	152	160.99981	179.00007
ENSG00000136783	156.00005	161	150	186	176.99982	187	146.00027	191	198.00021
ENSG00000136802	831.00026	1148.0006	985.99955	1086	1068.0002	1024.0002	989.00044	1228.0009	1126.9953
ENSG00000136807	280.00032	370.99968	318.00026	397.99993	377.00036	351.999761582	408.00008	363.00002	434.00015
ENSG00000136810	717.99972	699.99997	773.99964	876	843	809.99972	746	877.0003	939
ENSG00000136811	205.999888561	248.99965	212.000122	249.0000236249	244.00001662	222.0000575	193.00004973873	257.9997	265.99997
ENSG00000136813	747.99974	836.99994	860.00042	830.0002	797.0002	807.0004	752.9997	908.0001	850.000006
ENSG00000136816	210.00042	237.9996	230.99998	238.99985	215.00022	238.9998	222.99974	256	293.00022
ENSG00000136819	153.41195215135	143.033786	155.99991	188.021016	189	175.0787	180.99979	180.99997	217.00026
ENSG00000136824	269.9997	311.99985	276.9999	311.99972	281.0007	284.9997	233.0004	278.9997	298.99933
ENSG00000136826	22.000010467963	43.000014	46.00004	46.0000100523357	49.99998	69.0000085	40.00007	43.99996	52.00001
ENSG00000136827	272.99994	295.99992	330.99964	348.00031	354.00032	359.00015	289.9995	362.77484	367.02858
ENSG00000136828	9.000003543228	9	4.9999958	4	10.0000009	8	9	10.000012	8
ENSG00000136830	2884.99694	3520.00041	3427.99928	3655.99927	3698.00365	3598.00176	3262.00528	3845.99638	3999.00324
ENSG00000136834	2	0	0	0	0	0	0	0	0
ENSG00000136839	0	0	0	0	0	0	0	0	0
ENSG00000136840	103	118.00012	159.99985	139.99982	129.00006	139.99997	126.99968	138.99966	141.00013
ENSG00000136842	7.5116000110489	9.76632	6.2529500615867	8.32893	3.87256	9.87752	8.69169	11.7050000245809	11.8805
ENSG00000136848	283.99968	365.99996	353.00047	361.0004	348.99975	364.00019	367.00018	400.0004	348.00029
ENSG00000136854	153.99955	177.00037	152.999902	226.000076901	176.00003	168.99991	162.00024	206.00036	221.99955
ENSG00000136856	45.00003	50	59.00002	58.99996	62.99997	65.000031	48.0000400323554	69.99999	88.999958
ENSG00000136859	15	21	17	35	20	33	16	37	35
ENSG00000136861	226.000445510491	265.00016064	236.000330056213	226.00035	252.000071	234.00006	227.00793	290.0003489792	276.000371305
ENSG00000136866	15.000007	13	18	22.00001	17	11.0697	14	15	18
ENSG00000136867	21.9471	24.835	30.4843	39.6644	35.1808	49.7806	29.4764	53.7597	45.7318
ENSG00000136868	251	274	271	301	309.28	305.836	264	316	313.366
ENSG00000136869	260.4667	309.97844	320.1657	300.9872	271.5076	244.7782	252.479	258.9527	315.4554
ENSG00000136870	67	73.00004	62.99998	66	58	63	74	78	81.99991
ENSG00000136872	0	1	2	0	0	1	0	0	0
ENSG00000136874	118.105163	148.0001718257	147.00038	153.000455	149.00014	122.99951	122.8191	165.00019	156.00036485
ENSG00000136875	224	251.0913	252.0003	269.5611	289.0004	245	232.9998	302.0003	270
ENSG00000136877	429.00035	556.9998	515.00003	557.00062	565	567.99977	514.9997513	566.00016	634.00021
ENSG00000136878	91.99995	124.99997	140.00002	134.00005	140.99999	159.99999	136.00004	128.00006	186.00021
ENSG00000136881	2	3	4	3	6.00001	3.55746	1	3	9
ENSG00000136883	85	104.99995	77	77.999966	68.00001	82.0000200128396	78.00008153358	89.99994	111.99998
ENSG00000136888	345.99956	399.00007	377.9995	435.00019	400.00031	400.00013	432.00016	410.99984	431.99978
ENSG00000136891	153.999845	192.19498	200.9998	195.9998	192	174.0004	153.0003	200.9996	196.9997
ENSG00000136895	3.00000010149	12.00063	9.99999825279	9.00011	5.0000000992194	5.999995	12.999994263312	8.000095	6.999992
ENSG00000136897	71	56	72	82	95	72	73	87	88
ENSG00000136908	126.00002	134	153.00017	169.9998	174.00022	151.99984	160.00002	176	192.99987
ENSG00000136918	0	0	0	0	0	0	0	0	0
ENSG00000136925	123.4882	115.23368	117.74743	123.67118	124.1271	111.12203	115.30869	126.29492	133.11935
ENSG00000136928	7	10.000008	10.9999791	12.0106	12	9.03444	14.0000000159912	6.999993	5.01826
ENSG00000136929	0	1.00163	1.00162	0	1	1	1	0	2
ENSG00000136930	599.9998	626.99991	698.99976	697.00003	757.0002	703.00031	603.0001	726.00023	778.99967
ENSG00000136931	0	0	0	0	0	0	0	0	0
ENSG00000136932	37.99996	27.00001	42.00002	41.00001	33.00002	46.99997	31.00002	37.99996	40.00004
ENSG00000136933	118.00921	142.00252	137	132.00007	166.99998	123.00112	116.00693	152.00006	167
ENSG00000136935	85.46757	104.25828	82.649679	88.757809	80.4118	85.87007	72.00003	86.574467	99.999970048998
ENSG00000136936	41.99999	36.00002	47	45.00002	47.00003	40	52.99999	45.99999	51
ENSG00000136937	339.99963	416.1377	399.9998	388.8887	408.0003	374.9996	325.4591	382.9995	390.00038
ENSG00000136938	594.99977	551.99998	642.00045	628.99953	671.99969	691.00034	617.99983	733.00035	813.99987
ENSG00000136939	0	0	0	0	0	0	0	0	0
ENSG00000136940	124.01455	140.13787	145.00021	134.04811	133	148.00009	126.09717	157.99958	147
ENSG00000136942	1660.00051	1681.99743	1881.99494	2115.99653	2212.99109	2269.99979	2144.99492	2305.99503	2401.99711
ENSG00000136943	28.99997	23.0000053	26.00001	35.99998	26.25024	21.99996	27.99996	32.00003	34.26377
ENSG00000136944	17.0171204	22.0004918	41.035629	10.9999855	15.0139122	15.0118866	21.9999509	18.9999901	23.0148837
ENSG00000136950	207.00002	232.00021	238.00006	288.99977	254.99961	249.00045	215.9996	258.9999	325.9999
ENSG00000136960	0	1	0	0	0	1	1	0	0
ENSG00000136982	17.99999	31.99999	13.99995	20.99997	26.99999	32.00002	27	24.00002	25.00002
ENSG00000136986	359.22602	403.66539	390.64061	430.37329	420.53566	377.3081	358.92725	429.65443	429.05916
ENSG00000136997	594.99926	669.00026	586.00028	637.00008	690.99957	575.00009	499.99925	685.00026	610.99967
ENSG00000136999	67	79	86	82	102	89.99997	61.99999	78	104.99998
ENSG00000137033	4	4	3	2	0	2	1	3	1
ENSG00000137038	93.00001	99	105.00002	126.0002	117.00005	127.99989	92	137.00017	136.00008
ENSG00000137040	218	241	239.99982	250.99981	260.00012	210.99983	209	246.00039	258.0002
ENSG00000137054	67.99996	78	79	99.99999	91.00003	92.00004	97	79.99998	100
ENSG00000137055	301	337	318.000131	328.00032	363	324	278.99986	329	339
ENSG00000137070	22.54186	31.70631	24.4157732129	34.21277	27.32032	29.13121	29.8629711902	39.72741	46.42747
ENSG00000137073	456.99981	542.99987	481.0001145	529.999836	461.000492	453.00040463	448.000320553	541.00012	561.00033
ENSG00000137074	123.349272	128.3481080416	130.00003	135.99991	136.00008	151.251440217499	135.999973982726	151.99997	123.999903345
ENSG00000137075	230.0000116498	230.000488443	224.000039029378	190.99977365765	194.99973	220.0004	196.000034	249.0005603	235.0002
ENSG00000137076	5454.00102	7103.01861	6241.04387706493	6536.00355	6011.99935043388	6418.00104	6375.0231608128	6918.0017	6761.99971001372
ENSG00000137077	0	0	0	0	0	0	0	0	0
ENSG00000137078	0	0	0	0	0	0	0	0	1
ENSG00000137080	0	0	0	0	0	0	0	0	0
ENSG00000137090	3	3	6	2	8	7	3.000001	3	7
ENSG00000137094	94.99998	124.00025	102.00003	113.64812	121.99969	131.00035	105	120.00041	157.00021
ENSG00000137098	1.0000000351865	2	2.999999	1	0	1	4	1	2.000004
ENSG00000137100	159.999941	159.999735	205.000301	206.00002	186.99962	192.999634	209.999773	228.00007	233.999906
ENSG00000137101	1	3.000003	2	3.0000026	0	3	3	4	4
ENSG00000137103	59.00003	80.362414	77.52839	82.19877	65.99994	92.42388	70	77.06735	95.142307
ENSG00000137106	417.19853	417.99983	479.05579	513.57564	480.19892	559.99983	470.00046	582.00046	582.07258
ENSG00000137124	876	1025	951	1010.18	969	956	998	1186	1031
ENSG00000137133	38.00002	30.6383	50.00005	49.80111	58	63.99997	41	62.99998	78.85767
ENSG00000137135	15.2207	17.38701	12.5007	26.19465	22.78714	23.7603332	13.30932	14.1106	31.172773
ENSG00000137142	17.4922	16	11	22	15	12.0207	14.9593	15	25
ENSG00000137145	202.99976	225.99998	205.0001981	219.00046	214.00019	199.9999122008	198.00049	210.11949	229.00001
ENSG00000137154	3637.00866	3831.00399	4210.99801	4406.00253	4304.99324	4432.99645	3754.99624	4506.99926	4814.99635
ENSG00000137161	186	170	225	199	192	212	193	239	215
ENSG00000137166	457.03541	630.00065	541.9995	577.00012	609.02244	552.00042	603.000262	617.04152	632.0459
ENSG00000137168	136.00001	185	172	171.99975	168.99991	167	159	169	184
ENSG00000137171	102.99993	122.00007	116.00005	105.00005	93.99996	129.03008	95.99998	120.00009	129.99996
ENSG00000137177	302.00080834	281.999730260289	330.0003	308.9996471	326.00011	321.9999	272.99978	378.00033	342.99988
ENSG00000137185	53	42.00004	49	38.00005	50.99999338	51.0000520247	53.9999784	59.00003	60.99999
ENSG00000137193	167.00045	165	211.99983	217.00043	188	229	153	233.0001	221
ENSG00000137197	0	0	0	0	0	0	0	0	0
ENSG00000137198	32	35	53	30.00001	42	31.999975	45.99996	36.99999	32.999994
ENSG00000137200	227.99995	266.99959	312.99954	362.99969	270.00045	279.00007	255.0005	362.0002	354.00033
ENSG00000137203	0	3	1	2.000001	2.999998	3.000004690418	0	3	2
ENSG00000137204	0	0	0	0	0	0	0	0	0
ENSG00000137207	679.99982	743.00006	746.00006	774.0003	757.99964	864.00047	672.999875323102	828.39871	891.00013
ENSG00000137210	248.99971	211.99995	238.9920109	278.04268	275.99963	249.000214	218.000313	274.99989	308.000246
ENSG00000137216	379.00027	504.00017	441.99972	497.00053	510.00014	504.00066	498.00060009704	545.99975	561.0004
ENSG00000137218	17.999988	11.99999	26	21	23.9999543606	21.9999502	21	28	27.00001
ENSG00000137221	176.01016	207.0151	186.00605	180.00692	156.003353	204.00017	175.000352	200.00006	229.99997
ENSG00000137225	0	1	2	0	1	1	1	0	2
ENSG00000137251	1	3	0	3.000004	2	3	3	0	3
ENSG00000137252	0	0	0	0	0	0	0	0	0
ENSG00000137261	0	0	0	0	1	1	1	0	0
ENSG00000137265	0	0	0	2	0	1	0	0	0
ENSG00000137266	15.999998	16.999999	10.999997	21.99998	18.00001093772	16.999968	16.999993	7.22408	12.999971
ENSG00000137267	948.1591	1172.68732	1058.87444	1162.939745	1212.71967	1177.834851	1190.12511	1305.06038	1380.53796
ENSG00000137269	46	56	62	69.99998	62.99998	56.00004	49.999955	82	61.02837
ENSG00000137270	0	0	0	0	0	0	0	0	0
ENSG00000137273	2.05391	0	3.04329	0	2.02304	0	2.00233	1.00271	3.00548
ENSG00000137274	74.00001	72.000016	72.99999	87.999983	46.00003	80	86	82.99995	98
ENSG00000137275	279.99987	340.0003	325.00018	369.00028	287.999620036313	302.00038	250.00044	314.00244105166	321.00377
ENSG00000137285	142.62015	180.54016	162.81272	214.314	222.21316	184.548	140.74378	179.37303	186.817
ENSG00000137288	97.9724	113.0902	101.12022	112.3132	118.77396	140.31056	102.25231	127.129337	140.9355
ENSG00000137309	6649.00534	7738.9984	7782.9939	8191.9933	8026.004	8358.9927	7550.0004	8951.99333	9448.0041
ENSG00000137310	72.4003708394944	85.81386	69.576629	99.8093	73.59865	102.62432166549	80.21589068403	85.733341849421	115.69862059852
ENSG00000137312	90.873078	97.264136	146.506634473925	62.527386	176.26292434467	210.659810178893	98.304494141	183.739285	221.040485
ENSG00000137313	47.00002	54.8595292	60.48583	53.53850985	39.912789	50.28172	87.892	61.898791661	57.359638
ENSG00000137321	0	0	0	0	0	0	0	0	0
ENSG00000137331	0	0	0	0	6.48461	0	0	0	0
ENSG00000137332	2.33385	6.627755	0	3.07548	0.821780129	6.22134	1.1254767	3.589206	3.482478
ENSG00000137337	190.683607	232.343008	204.159762	229.13489	182.2477459	170.442812442766	186.514763	218.803005	189.14663
ENSG00000137338	44	55	44.00001	49	51.00000435814	59	53	57	56
ENSG00000137343	31.0987872105	40.05691	8.9029767284939	40.156359	31.89988478	12.488105	36.1536254266	44.854161	18.222448075
ENSG00000137345	0	0	0	0	0	0	0	0	0
ENSG00000137364	101	86	107	80.421	103	105	70	110	104.06
ENSG00000137384	0	0	0	0	0	0	0	0	0
ENSG00000137392	0	0	0	0	0	0	0	0	0
ENSG00000137393	34	44	36	45.8352	42.000016	46	37	55	47
ENSG00000137394	0	0	0	0	0	0	0	0	0
ENSG00000137397	0	0	0	0	0	0	0	0	0
ENSG00000137403	0	0.329318	0.142857051	0.838716	0.333333	0.166667	0.309524	0	0.200239
ENSG00000137404	63.15406	95.348448	102.978008	73.869665014234	78.812457	79.731750148	93.470942	69.3683200462218	90.054048
ENSG00000137409	1377.9991858	1539.99969777497	1637.000031	1806.00008	1688.00005667657	1673.00035910441	1519.99975543167	1849.999529449	1879.00063002447
ENSG00000137411	1.58367	6.27737	1.29246	4.260866	4.90073	1.88795	0	1.0826306036	7.13358
ENSG00000137413	95.36634271279	118.00894	114.0224692682	114.00357898967	109.93361213929	135.07426	95.06496	128.12761155899	144.09998
ENSG00000137414	157	173	161.00032	167.99998	154.9997	184.00039	143	192.00034	226
ENSG00000137434	1.5	0.5	1	0	1	2	0	2	1.5
ENSG00000137440	0	0	0	3	2	0	0	0	0
ENSG00000137441	0	0	0	0	0	0	0	0	0
ENSG00000137449	121.99990498796	167.99986	156.00037695	165.00004	115.999983051119	154.999976	130.00011	159.00003	141.999957
ENSG00000137460	16	12	16.1067	12	20.1339	18.0206	19	25	13.0142
ENSG00000137462	65.00001	53.99995	45.99997	51.99997	46.999966	55.999969	58.000008	67.00009	70.00003
ENSG00000137463	17	14	12	24	11	17	19	20	9.23849
ENSG00000137473	2	0	1	0	3	0	0	0	1
ENSG00000137474	2	4	2.000002	0	0	1	2.99999926937	2	1.999997
ENSG00000137478	147.00019	181	159.7377	170.678982666	147.99951	164.9998	153.32338	183.000540522874	188.00003
ENSG00000137486	44.9999627221	73.00002	68.999979	86.99994	81.107242	93.000009816706	76.00008	104	97.999990133024
ENSG00000137491	3.000004	1	0	0	1	0	1	0	1
ENSG00000137492	270.999953	285.99955	248.000224	311.00045	273.0003	284.99428	228.99968	288.99964	300.99992
ENSG00000137494	61	79.86383	72.95357	76.119876	78.624713879	82.236113	71.99997	74.61785	90.3672815
ENSG00000137496	57.577049	82.41887	70.7938404	44.374053013	34.205025	46.14633148	59.387139	44.5654424	56.94368
ENSG00000137497	944.4234388	1001.58054	1073.206125	1025.625631	1020.795058	1213.85407	1006.6119267731	1253.43447	1275.055959
ENSG00000137500	195.921199	198.8409	225.00004	226.00011	253.00008963513	191.00008	178.00009	254.69441	236.71125
